   3.4000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   7.3515000e+00   5.6592000e+00   0.0000000e+00
   3.5000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   8.5768000e+00   6.3666000e+00   0.0000000e+00
   3.6000000e+01   1.0000000e+00   1.1000000e+01   1.5000000e-01   9.8020000e+00   5.6592000e+00   0.0000000e+00
   3.7000000e+01   1.0000000e+00   1.0000000e+00  -1.1500000e-01   0.0000000e+00   8.4888000e+00   0.0000000e+00
   3.8000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   1.2253000e+00   7.7814000e+00   0.0000000e+00
   3.9000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   2.4505000e+00   8.4888000e+00   0.0000000e+00
   4.0000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   3.6758000e+00   7.7814000e+00   0.0000000e+00
   4.1000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   4.9010000e+00   8.4888000e+00   0.0000000e+00
   4.2000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   6.1263000e+00   7.7814000e+00   0.0000000e+00
   4.3000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   7.3515000e+00   8.4888000e+00   0.0000000e+00
   4.4000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   8.5768000e+00   7.7814000e+00   0.0000000e+00
   4.5000000e+01   1.0000000e+00   1.1000000e+01   1.5000000e-01   9.8020000e+00   8.4888000e+00   0.0000000e+00
   4.6000000e+01   1.0000000e+00   1.1000000e+01   1.5000000e-01   0.0000000e+00   9.9036000e+00   0.0000000e+00
   4.7000000e+01   1.0000000e+00   1.0000000e+00  -1.1500000e-01   1.2253000e+00   1.0611000e+01   0.0000000e+00
   4.8000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   2.4505000e+00   9.9036000e+00   0.0000000e+00
   4.9000000e+01   1.0000000e+00   1.0000000e+00  -1.1500000e-01   3.6758000e+00   1.0611000e+01   0.0000000e+00
   5.0000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   4.9010000e+00   9.9036000e+00   0.0000000e+00
   5.1000000e+01   1.0000000e+00   1.1000000e+01   1.5000000e-01   6.1263000e+00   1.0611000e+01   0.0000000e+00
   5.2000000e+01   1.0000000e+00   1.0000000e+00   0.0000000e+00   7.3515000e+00   9.9036000e+00   0.0000000e+00
   5.3000000e+01   1.0000000e+00   1.0000000e+00  -1.1500000e-01   8.5768000e+00   1.0611000e+01   0.0000000e+00
   5.4000000e+01   1.0000000e+00   1.1000000e+01   1.5000000e-01   9.8020000e+00   9.9036000e+00   0.0000000e+00
   5.5000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01   1.2253000e+00  -1.7844000e+00   0.0000000e+00
   5.6000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01   3.6758000e+00  -2.1074000e+00   0.0000000e+00
   5.7000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01   6.1263000e+00  -2.1074000e+00   0.0000000e+00
   5.8000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01   8.5768000e+00  -1.7844000e+00   0.0000000e+00
   5.9000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01   1.2253000e+00   1.1688000e+01   0.0000000e+00
   6.0000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01   3.6758000e+00   1.1688000e+01   0.0000000e+00
   6.1000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01   6.1263000e+00   1.2011000e+01   0.0000000e+00
   6.2000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01   8.5768000e+00   1.1688000e+01   0.0000000e+00
   6.3000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01  -1.2124000e+00  -7.0000000e-01   0.0000000e+00
   6.4000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01  -1.2124000e+00   2.1148000e+00   0.0000000e+00
   6.5000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01   1.1014500e+01  -7.0000000e-01   0.0000000e+00
   6.6000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01   1.0734700e+01   1.9533000e+00   0.0000000e+00
   6.7000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01  -9.3271000e-01   3.7059000e+00   0.0000000e+00
   6.8000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01  -9.3271000e-01   6.1977000e+00   0.0000000e+00
   6.9000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01   1.0734700e+01   3.7059000e+00   0.0000000e+00
   7.0000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01   1.1014500e+01   6.3592000e+00   0.0000000e+00
   7.1000000e+01   1.0000000e+00   2.0000000e+00   1.1500000e-01  -9.3271000e-01   7.9503000e+00   0.0000000e+00
   7.2000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01  -1.2124000e+00   1.0603600e+01   0.0000000e+00
   7.3000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01   1.1014500e+01   7.7888000e+00   0.0000000e+00
   7.4000000e+01   1.0000000e+00   7.0000000e+00  -5.8500000e-01   1.1014500e+01   1.0603600e+01   0.0000000e+00
   7.5000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01   3.6758000e+00  -2.8074000e+00   7.0000000e-01
   7.6000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01   6.1263000e+00  -2.8074000e+00   7.0000000e-01
   7.7000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01   6.1263000e+00   1.2711000e+01  -7.0000000e-01
   7.8000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01  -1.8187000e+00  -1.0500000e+00  -7.0000000e-01
   7.9000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01  -1.8187000e+00   2.4648000e+00  -7.0000000e-01
   8.0000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01   1.1620700e+01  -1.0500000e+00   7.0000000e-01
   8.1000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01   1.1620700e+01   6.7092000e+00  -7.0000000e-01
   8.2000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01  -1.8187000e+00   1.0953600e+01  -7.0000000e-01
   8.3000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01   1.1620700e+01   7.4388000e+00  -7.0000000e-01
   8.4000000e+01   1.0000000e+00   5.0000000e+00   4.3500000e-01   1.1620700e+01   1.0953600e+01  -7.0000000e-01
